st0;02:21 28.11
st17;03:21 28.11
st25;04:17 28.11
st9;05:09 28.11
st18;05:46 28.11
st1;06:37 28.11
st12;06:59 28.11
st21;07:25 28.11
st20;07:48 28.11
st23;08:16 28.11
st3;09:01 28.11
st10;09:19 28.11
st14;09:34 28.11
st15;10:06 28.11
st14;10:38 28.11
st27;11:33 28.11
st28;11:56 28.11
st8;12:54 28.11
st6;13:49 28.11
st2;14:20 28.11
st6;14:51 28.11
st8;15:46 28.11
st29;16:06 28.11
st8;16:26 28.11


;tr7
st24;08:52 27.11
st26;09:13 27.11
st0;10:06 27.11
st17;11:06 27.11
st25;12:02 27.11
st9;12:54 27.11
st18;13:31 27.11
st1;14:22 27.11
st12;14:44 27.11
st21;15:10 27.11
st20;15:33 27.11
st23;16:01 27.11
st3;16:46 27.11
st10;17:04 27.11
st14;17:19 27.11
st15;17:51 27.11
st14;18:23 27.11
st27;19:18 27.11
st28;19:41 27.11
st8;20:39 27.11
st6;21:34 27.11
st2;22:05 27.11
st6;22:36 27.11
st8;23:31 27.11
st29;23:51 27.11
st8;00:11 28.11


;tr7
st24;16:38 26.11
st26;16:59 26.11
st0;17:52 26.11
st17;18:52 26.11
st25;19:48 26.11
st9;20:40 26.11
st18;21:17 26.11
st1;22:08 26.11
st12;22:30 26.11
st21;22:56 26.11
st20;23:19 26.11
st23;23:47 26.11
st3;00:32 27.11
st10;00:50 27.11
st14;01:05 27.11
st15;01:37 27.11
st14;02:09 27.11
st27;03:04 27.11
st28;03:27 27.11
st8;04:25 27.11
st6;05:20 27.11
st2;05:51 27.11
st6;06:22 27.11
st8;07:17 27.11
st29;07:37 27.11
st8;07:57 27.11


;tr8
st7;17:08 27.11
st3;17:33 27.11
st19;18:15 27.11
st3;18:57 27.11
st4;19:14 27.11
st11;19:52 27.11
st13;20:35 27.11
st18;20:54 27.11
st25;21:29 27.11
st24;22:19 27.11
st26;22:40 27.11
st5;23:26 27.11
st22;00:06 28.11
st21;00:28 28.11
st20;00:51 28.11
st23;01:19 28.11
st20;01:47 28.11
st21;02:10 28.11
st12;02:36 28.11
st8;03:00 28.11
st29;03:20 28.11
st1;04:02 28.11
st14;04:44 28.11
st15;05:16 28.11
st17;05:32 28.11
st28;06:12 28.11
st27;06:35 28.11


;tr8
st7;22:29 26.11
st3;22:54 26.11
st19;23:36 26.11
st3;00:18 27.11
st4;00:35 27.11
st11;01:13 27.11
st13;01:56 27.11
st18;02:15 27.11
st25;02:50 27.11
st24;03:40 27.11
st26;04:01 27.11
st5;04:47 27.11
st22;05:27 27.11
st21;05:49 27.11
st20;06:12 27.11
st23;06:40 27.11
st20;07:08 27.11
st21;07:31 27.11
st12;07:57 27.11
st8;08:21 27.11
st29;08:41 27.11
st1;09:23 27.11
st14;10:05 27.11
st15;10:37 27.11
st17;10:53 27.11
st28;11:33 27.11
st27;11:56 27.11


;tr9
st19;02:13 27.11
st3;02:55 27.11
st8;03:50 27.11
st28;04:48 27.11
st13;05:37 27.11
st11;06:20 27.11
st4;06:58 27.11
st1;07:55 27.11
st22;08:26 27.11
st24;09:18 27.11
st25;10:08 27.11
st17;11:04 27.11
st27;11:46 27.11
st29;12:45 27.11
st27;13:44 27.11
st14;14:39 27.11
st2;15:24 27.11
st6;15:55 27.11
st2;16:26 27.11
st14;17:11 27.11
st10;17:26 27.11


;tr9
st19;14:49 26.11
st3;15:31 26.11
st8;16:26 26.11
st28;17:24 26.11
st13;18:13 26.11
st11;18:56 26.11
st4;19:34 26.11
st1;20:31 26.11
st22;21:02 26.11
st24;21:54 26.11
st25;22:44 26.11
st17;23:40 26.11
st27;00:22 27.11
st29;01:21 27.11
st27;02:20 27.11
st14;03:15 27.11
st2;04:00 27.11
st6;04:31 27.11
st2;05:02 27.11
st14;05:47 27.11
st10;06:02 27.11


;tr9
st19;04:31 28.11
st3;05:13 28.11
st8;06:08 28.11
st28;07:06 28.11
st13;07:55 28.11
st11;08:38 28.11
st4;09:16 28.11
st1;10:13 28.11
st22;10:44 28.11
st24;11:36 28.11
st25;12:26 28.11
st17;13:22 28.11
st27;14:04 28.11
st29;15:03 28.11
st27;16:02 28.11
st14;16:57 28.11
st2;17:42 28.11
st6;18:13 28.11
st2;18:44 28.11
st14;19:29 28.11
st10;19:44 28.11


;tr9
st19;13:39 27.11
st3;14:21 27.11
st8;15:16 27.11
st28;16:14 27.11
st13;17:03 27.11
st11;17:46 27.11
st4;18:24 27.11
st1;19:21 27.11
st22;19:52 27.11
st24;20:44 27.11
st25;21:34 27.11
st17;22:30 27.11
st27;23:12 27.11
st29;00:11 28.11
st27;01:10 28.11
st14;02:05 28.11
st2;02:50 28.11
st6;03:21 28.11
st2;03:52 28.11
st14;04:37 28.11
st10;04:52 28.11
